Gender;Age;Height;Weight;family_history_with_overweight;FAVC;FCVC;NCP;CAEC;SMOKE;CH2O;SCC;FAF;TUE;CALC;MTRANS;NObeyesdad
Female;18;165;8490;yes;yes;200;300;Sometimes;no;104;no;100;0;no;Public_Transportation;Obesity_Type_I
Male;21;170;9797;yes;yes;200;166;Sometimes;no;200;no;0;1866;no;Public_Transportation;Obesity_Type_I
Male;21;169;9953;yes;yes;200;167;Sometimes;no;200;no;0;1946;no;Public_Transportation;Obesity_Type_I
Female;18;162;8240;yes;yes;234;300;Sometimes;no;166;no;101;549;no;Public_Transportation;Obesity_Type_I
Female;18;163;8246;yes;yes;292;300;Sometimes;no;100;no;100;906;no;Public_Transportation;Obesity_Type_I
Male;20;184;10526;yes;yes;200;300;Sometimes;no;279;no;222;203;no;Public_Transportation;Obesity_Type_I
Male;21;180;10371;yes;yes;200;300;Sometimes;no;240;no;289;0;no;Public_Transportation;Obesity_Type_I
Male;26;182;10513;yes;yes;300;300;Sometimes;no;211;no;189;1585;Sometimes;Public_Transportation;Obesity_Type_I
Male;26;183;10548;yes;yes;300;300;Sometimes;no;248;no;180;1597;Sometimes;Public_Transportation;Obesity_Type_I
Male;26;183;10544;yes;yes;300;300;Sometimes;no;222;no;178;1594;Sometimes;Public_Transportation;Obesity_Type_I
Male;26;182;10580;yes;yes;293;300;Sometimes;no;215;no;117;1510;Sometimes;Public_Transportation;Obesity_Type_I
Male;30;183;10520;yes;yes;281;300;Sometimes;no;188;no;200;708;Sometimes;Automobile;Obesity_Type_I
Male;33;178;10377;yes;yes;290;173;Sometimes;no;260;no;211;585;Sometimes;Automobile;Obesity_Type_I
Male;39;178;10359;yes;yes;285;193;Sometimes;no;264;no;300;1000;Frequently;Automobile;Obesity_Type_I
Male;40;178;9630;yes;yes;225;248;Sometimes;no;292;no;217;616;Frequently;Automobile;Obesity_Type_I
Female;33;156;7765;yes;yes;202;209;Sometimes;no;151;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;26;156;7844;yes;yes;211;123;Sometimes;no;181;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;23;160;8073;yes;yes;152;100;Sometimes;no;200;no;0;1094;no;Public_Transportation;Obesity_Type_I
Female;25;162;8172;yes;yes;226;137;Sometimes;no;195;no;0;79;no;Public_Transportation;Obesity_Type_I
Female;43;157;8192;yes;yes;252;133;Sometimes;no;187;no;105;0;no;Automobile;Obesity_Type_I
Female;44;158;8099;yes;yes;219;290;Sometimes;no;247;no;26;0;no;Automobile;Obesity_Type_I
Female;43;158;8192;yes;yes;277;132;Sometimes;no;189;no;99;0;no;Automobile;Obesity_Type_I
Female;40;157;8009;yes;yes;207;298;Sometimes;no;147;no;0;0;no;Automobile;Obesity_Type_I
Female;23;163;8200;yes;yes;192;136;Sometimes;no;200;no;0;1383;Sometimes;Public_Transportation;Obesity_Type_I
Female;23;162;8228;yes;yes;197;100;Sometimes;no;255;no;25;1517;Sometimes;Public_Transportation;Obesity_Type_I
Female;23;161;8264;yes;yes;296;100;Sometimes;no;298;no;74;2000;Sometimes;Public_Transportation;Obesity_Type_I
Female;23;163;8241;yes;yes;264;102;Sometimes;no;202;no;24;289;Sometimes;Public_Transportation;Obesity_Type_I
Male;23;173;9796;yes;yes;200;299;Sometimes;no;236;no;249;1633;no;Public_Transportation;Obesity_Type_I
Male;23;173;9844;yes;yes;200;299;Sometimes;no;233;no;224;1529;no;Public_Transportation;Obesity_Type_I
Female;21;165;8813;yes;yes;287;100;Sometimes;no;300;no;132;1000;no;Public_Transportation;Obesity_Type_I
Female;21;165;8803;yes;yes;248;100;Sometimes;no;300;no;175;1000;no;Public_Transportation;Obesity_Type_I
Female;23;167;8600;yes;yes;229;259;Sometimes;no;251;no;31;1000;no;Public_Transportation;Obesity_Type_I
Female;23;167;8557;yes;yes;207;177;Sometimes;no;243;no;4;1000;no;Public_Transportation;Obesity_Type_I
Female;23;161;8419;yes;yes;214;299;Sometimes;no;252;no;211;13;no;Public_Transportation;Obesity_Type_I
Female;23;165;8413;yes;yes;233;150;Sometimes;no;278;no;78;168;no;Public_Transportation;Obesity_Type_I
Female;39;153;7755;yes;yes;200;300;Sometimes;no;119;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;37;152;7620;yes;yes;200;299;Sometimes;no;160;no;134;0;Sometimes;Automobile;Obesity_Type_I
Male;23;170;9500;yes;yes;200;300;Sometimes;no;213;no;103;1083;no;Public_Transportation;Obesity_Type_I
Male;23;172;9474;yes;yes;200;300;Sometimes;no;218;no;193;213;no;Public_Transportation;Obesity_Type_I
Male;23;177;9608;yes;yes;200;300;Sometimes;no;300;no;300;2000;no;Public_Transportation;Obesity_Type_I
Male;24;178;9784;yes;yes;200;300;Sometimes;no;300;no;300;2000;no;Public_Transportation;Obesity_Type_I
Female;22;164;8812;yes;yes;269;100;Sometimes;no;300;no;120;1612;no;Public_Transportation;Obesity_Type_I
Female;21;164;8808;yes;yes;261;100;Sometimes;no;300;no;127;1461;no;Public_Transportation;Obesity_Type_I
Female;18;164;8214;yes;yes;267;300;Sometimes;no;117;no;89;1253;no;Public_Transportation;Obesity_Type_I
Female;19;165;8202;yes;yes;300;300;Sometimes;no;100;no;22;1196;no;Public_Transportation;Obesity_Type_I
Male;26;178;10645;yes;yes;300;300;Sometimes;no;191;no;191;1032;Sometimes;Public_Transportation;Obesity_Type_I
Male;26;181;10756;yes;yes;292;300;Sometimes;no;287;no;18;134;Sometimes;Public_Transportation;Obesity_Type_I
Female;40;156;7760;yes;yes;200;300;Sometimes;no;157;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;38;156;7768;yes;yes;200;300;Sometimes;no;144;no;0;0;Sometimes;Automobile;Obesity_Type_I
Male;24;165;9120;yes;yes;149;300;Sometimes;no;101;no;92;733;no;Automobile;Obesity_Type_I
Male;23;168;9107;yes;yes;122;300;Sometimes;no;105;no;52;616;no;Automobile;Obesity_Type_I
Female;38;155;8000;yes;yes;267;114;Sometimes;no;140;no;165;0;Sometimes;Automobile;Obesity_Type_I
Female;38;156;8000;yes;yes;257;246;Sometimes;no;157;no;36;0;Sometimes;Automobile;Obesity_Type_I
Male;32;167;9000;yes;yes;295;178;Sometimes;no;221;no;199;0;Sometimes;Automobile;Obesity_Type_I
Male;30;168;8999;yes;yes;210;238;Sometimes;no;222;no;152;0;Sometimes;Automobile;Obesity_Type_I
Male;22;166;9426;yes;yes;200;298;Sometimes;no;200;no;0;1393;no;Public_Transportation;Obesity_Type_I
Male;22;167;9445;yes;yes;200;297;Sometimes;no;200;no;0;1292;no;Public_Transportation;Obesity_Type_I
Male;40;179;10043;yes;yes;287;179;Sometimes;no;269;no;255;904;Frequently;Automobile;Obesity_Type_I
Male;37;178;9879;yes;yes;254;112;Sometimes;no;293;no;279;733;Frequently;Automobile;Obesity_Type_I
Male;23;175;9529;yes;yes;200;300;Sometimes;no;253;no;289;1287;no;Public_Transportation;Obesity_Type_I
Male;23;175;9529;yes;yes;200;300;Sometimes;no;300;no;300;2000;no;Public_Transportation;Obesity_Type_I
Male;22;172;9858;yes;yes;200;298;Sometimes;no;226;no;282;2000;no;Public_Transportation;Obesity_Type_I
Male;22;174;9818;yes;yes;200;298;Sometimes;no;267;no;246;1402;no;Public_Transportation;Obesity_Type_I
Male;37;179;10129;yes;yes;222;158;Sometimes;no;279;no;235;318;Sometimes;Automobile;Obesity_Type_I
Male;38;179;9920;yes;yes;205;187;Sometimes;no;286;no;201;105;Sometimes;Automobile;Obesity_Type_I
Female;22;161;8379;yes;yes;209;274;Sometimes;no;226;no;223;195;no;Public_Transportation;Obesity_Type_I
Female;23;160;8201;yes;yes;112;101;Sometimes;no;204;no;185;1426;no;Public_Transportation;Obesity_Type_I
Female;22;161;8253;yes;yes;205;262;Sometimes;no;228;no;205;896;no;Public_Transportation;Obesity_Type_I
Female;22;161;8237;yes;yes;188;281;Sometimes;no;231;no;215;196;no;Public_Transportation;Obesity_Type_I
Female;23;166;8260;yes;yes;120;136;Sometimes;no;277;no;13;1659;Sometimes;Public_Transportation;Obesity_Type_I
Female;23;166;8246;yes;yes;274;148;Sometimes;no;268;no;7;407;Sometimes;Public_Transportation;Obesity_Type_I
Female;39;155;8000;yes;yes;274;113;Sometimes;no;139;no;167;0;Sometimes;Automobile;Obesity_Type_I
Female;41;155;8000;yes;yes;200;110;Sometimes;no;169;no;187;0;Sometimes;Automobile;Obesity_Type_I
Female;41;153;7976;yes;yes;200;300;Sometimes;no;100;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;39;152;7984;yes;yes;200;300;Sometimes;no;110;no;0;0;Sometimes;Automobile;Obesity_Type_I
Male;26;166;9000;yes;yes;200;300;Sometimes;no;300;no;41;921;Sometimes;Automobile;Obesity_Type_I
Male;27;167;9000;yes;yes;200;300;Sometimes;no;300;no;88;122;Sometimes;Automobile;Obesity_Type_I
Female;24;158;7809;yes;yes;200;100;Sometimes;no;200;no;6;0;no;Public_Transportation;Obesity_Type_I
Female;24;156;8054;yes;yes;200;100;Sometimes;no;200;no;39;0;no;Public_Transportation;Obesity_Type_I
Male;21;178;10295;yes;yes;200;300;Sometimes;no;162;no;57;0;no;Public_Transportation;Obesity_Type_I
Male;22;178;10361;yes;yes;212;300;Sometimes;no;250;no;121;0;no;Public_Transportation;Obesity_Type_I
Male;23;175;9688;yes;yes;200;300;Sometimes;no;271;no;264;1225;no;Public_Transportation;Obesity_Type_I
Male;22;174;9674;yes;yes;200;300;Sometimes;no;270;no;261;1229;no;Public_Transportation;Obesity_Type_I
Female;23;157;7900;yes;yes;200;100;Sometimes;no;200;no;40;0;no;Public_Transportation;Obesity_Type_I
Female;24;159;8055;yes;yes;200;100;Sometimes;no;200;no;1;0;no;Public_Transportation;Obesity_Type_I
Male;21;180;10569;yes;yes;200;300;Sometimes;no;229;no;0;544;Sometimes;Public_Transportation;Obesity_Type_I
Male;21;179;10562;yes;yes;200;300;Sometimes;no;103;no;0;176;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;187;11563;yes;yes;200;236;Sometimes;no;252;no;98;1157;Sometimes;Public_Transportation;Obesity_Type_I
Male;18;186;11124;yes;yes;200;171;Sometimes;no;204;no;100;2000;Sometimes;Public_Transportation;Obesity_Type_I
Female;18;169;9002;yes;yes;264;300;Sometimes;no;190;no;165;364;Sometimes;Public_Transportation;Obesity_Type_I
Female;18;168;9092;yes;yes;239;300;Sometimes;no;178;no;74;920;Sometimes;Public_Transportation;Obesity_Type_I
Female;20;174;9389;yes;yes;200;300;Sometimes;no;103;no;58;518;Sometimes;Public_Transportation;Obesity_Type_I
Female;18;169;9251;yes;yes;211;300;Sometimes;no;138;no;103;831;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;179;10506;yes;yes;225;300;Sometimes;no;252;no;58;176;Sometimes;Public_Transportation;Obesity_Type_I
Male;23;174;10503;yes;yes;239;300;Sometimes;no;201;no;98;413;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;180;10633;yes;yes;235;300;Sometimes;no;210;no;54;677;Sometimes;Public_Transportation;Obesity_Type_I
Male;23;177;10597;yes;yes;231;300;Sometimes;no;207;no;61;580;Sometimes;Public_Transportation;Obesity_Type_I
Male;21;178;10497;yes;yes;200;300;Sometimes;no;123;no;1;0;Sometimes;Public_Transportation;Obesity_Type_I
Male;21;178;10292;yes;yes;200;300;Sometimes;no;161;no;125;0;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;179;10632;yes;yes;249;300;Sometimes;no;265;no;11;756;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;182;10550;yes;yes;208;300;Sometimes;no;290;no;6;262;Sometimes;Public_Transportation;Obesity_Type_I
Male;18;181;10883;yes;yes;200;125;Sometimes;no;242;no;100;1547;no;Public_Transportation;Obesity_Type_I
Male;18;181;10880;yes;yes;200;125;Sometimes;no;212;no;100;741;no;Public_Transportation;Obesity_Type_I
Male;18;181;10890;yes;yes;200;120;Sometimes;no;236;no;100;1476;no;Public_Transportation;Obesity_Type_I
Male;18;180;10893;yes;yes;200;119;Sometimes;no;243;no;100;1541;no;Public_Transportation;Obesity_Type_I
Female;19;163;8200;yes;yes;281;288;Sometimes;no;100;no;0;1377;Sometimes;Public_Transportation;Obesity_Type_I
Female;19;162;8285;yes;yes;128;292;Sometimes;no;140;no;55;1560;Sometimes;Public_Transportation;Obesity_Type_I
Female;23;162;8128;yes;yes;240;107;Sometimes;no;198;no;2;61;no;Public_Transportation;Obesity_Type_I
Female;23;162;8258;yes;yes;266;142;Sometimes;no;238;no;26;598;no;Public_Transportation;Obesity_Type_I
Male;22;177;10500;yes;yes;269;300;Sometimes;no;265;no;100;0;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;181;10570;yes;yes;206;300;Sometimes;no;289;no;90;145;Sometimes;Public_Transportation;Obesity_Type_I
Male;21;188;11747;yes;yes;200;218;Sometimes;no;233;no;89;1224;Sometimes;Public_Transportation;Obesity_Type_I
Male;20;188;11293;yes;yes;200;215;Sometimes;no;253;no;92;1286;Sometimes;Public_Transportation;Obesity_Type_I
Male;22;193;11820;yes;yes;200;300;Sometimes;no;300;no;74;1000;Sometimes;Public_Transportation;Obesity_Type_I
Male;21;186;11540;yes;yes;200;300;Sometimes;no;300;no;99;1915;Sometimes;Public_Transportation;Obesity_Type_I
Female;39;157;8000;yes;yes;203;105;Sometimes;no;194;no;198;0;Sometimes;Automobile;Obesity_Type_I
Female;38;157;8000;yes;yes;200;197;Sometimes;no;194;no;165;0;Sometimes;Automobile;Obesity_Type_I
Female;38;152;7703;yes;yes;200;288;Sometimes;no;162;no;12;0;Sometimes;Automobile;Obesity_Type_I
Female;37;155;7608;yes;yes;200;277;Sometimes;no;155;no;135;0;Sometimes;Automobile;Obesity_Type_I
Male;19;171;9657;yes;yes;200;297;Sometimes;no;200;no;0;467;no;Public_Transportation;Obesity_Type_I
Male;17;172;9735;yes;yes;200;300;Sometimes;no;200;no;0;932;no;Public_Transportation;Obesity_Type_I
Female;39;156;7666;yes;yes;200;300;Sometimes;no;144;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;37;150;7528;yes;yes;200;300;Sometimes;no;176;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;41;154;7705;yes;yes;200;300;Sometimes;no;209;no;0;0;Sometimes;Automobile;Obesity_Type_I
Female;44;159;7700;yes;yes;200;300;Sometimes;no;281;no;0;0;Sometimes;Automobile;Obesity_Type_I
Male;18;179;10802;yes;yes;200;238;Sometimes;no;262;no;100;652;no;Public_Transportation;Obesity_Type_I
Male;18;178;10804;yes;yes;200;266;Sometimes;no;230;no;100;553;no;Public_Transportation;Obesity_Type_I
Male;18;180;10832;yes;yes;200;194;Sometimes;no;271;no;100;1426;no;Public_Transportation;Obesity_Type_I
Male;18;180;10825;yes;yes;200;171;Sometimes;no;253;no;100;645;no;Public_Transportation;Obesity_Type_I
Male;29;180;10816;yes;yes;239;288;Sometimes;no;214;no;114;1767;Sometimes;Automobile;Obesity_Type_I
Male;28;183;10711;yes;yes;247;294;Sometimes;no;248;no;100;1670;Sometimes;Automobile;Obesity_Type_I
Female;18;169;8994;yes;yes;282;300;Sometimes;no;199;no;149;0;no;Public_Transportation;Obesity_Type_I
Female;18;167;8561;yes;yes;208;300;Sometimes;no;118;no;117;0;no;Public_Transportation;Obesity_Type_I
Male;23;165;9331;yes;yes;137;300;Sometimes;no;195;no;10;222;no;Automobile;Obesity_Type_I
Male;24;166;9074;yes;yes;171;300;Sometimes;no;116;no;46;886;no;Automobile;Obesity_Type_I
Male;29;164;8942;yes;yes;133;300;Sometimes;no;188;no;32;0;Sometimes;Automobile;Obesity_Type_I
Male;28;167;9000;yes;yes;196;300;Sometimes;no;265;no;57;319;Sometimes;Automobile;Obesity_Type_I
Female;18;162;8312;yes;yes;298;300;Sometimes;no;102;no;103;313;no;Public_Transportation;Obesity_Type_I
Female;18;160;8241;yes;yes;232;300;Sometimes;no;111;no;69;304;no;Public_Transportation;Obesity_Type_I
Male;21;170;9671;yes;yes;200;296;Sometimes;no;262;no;98;1355;no;Public_Transportation;Obesity_Type_I
Male;21;171;9503;yes;yes;200;297;Sometimes;no;200;no;0;1332;no;Public_Transportation;Obesity_Type_I
Male;20;170;9857;yes;yes;200;239;Sometimes;no;200;no;0;1809;no;Public_Transportation;Obesity_Type_I
Male;21;171;9987;yes;yes;200;129;Sometimes;no;200;no;0;1918;no;Public_Transportation;Obesity_Type_I
Female;19;161;8219;yes;yes;126;293;Sometimes;no;117;no;13;952;no;Public_Transportation;Obesity_Type_I
Female;19;161;8204;yes;yes;277;300;Sometimes;no;105;no;19;720;no;Public_Transportation;Obesity_Type_I
Male;19;180;10441;yes;yes;200;300;Sometimes;no;300;no;224;0;no;Public_Transportation;Obesity_Type_I
Male;20;179;10419;yes;yes;200;300;Sometimes;no;215;no;161;0;no;Public_Transportation;Obesity_Type_I
Male;30;176;11229;yes;yes;232;300;Sometimes;no;215;no;0;1108;no;Automobile;Obesity_Type_II
Male;25;179;11513;yes;yes;159;300;Sometimes;no;212;no;154;0;no;Automobile;Obesity_Type_II
Male;37;170;10795;yes;yes;255;399;Sometimes;no;100;no;198;0;no;Public_Transportation;Obesity_Type_II
Male;33;170;10281;yes;yes;280;213;Sometimes;no;100;no;199;0;no;Public_Transportation;Obesity_Type_II
Male;28;191;12883;yes;yes;221;300;Sometimes;no;181;no;195;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;30;182;12214;yes;yes;200;300;Sometimes;no;198;no;79;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;27;177;11815;yes;no;218;300;Sometimes;no;228;no;68;0;Sometimes;Automobile;Obesity_Type_II
Male;34;177;12015;yes;no;296;300;Sometimes;no;217;no;110;0;Sometimes;Automobile;Obesity_Type_II
Male;26;177;11616;yes;yes;244;300;Sometimes;no;217;no;0;1929;Sometimes;Public_Transportation;Obesity_Type_II
Male;28;179;11273;yes;yes;199;300;Sometimes;no;200;no;0;293;Sometimes;Public_Transportation;Obesity_Type_II
Male;28;183;12086;yes;yes;300;300;Sometimes;no;300;no;69;1416;Sometimes;Public_Transportation;Obesity_Type_II
Male;25;189;12125;yes;yes;241;300;Sometimes;no;285;no;132;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;31;175;12000;yes;yes;276;300;Sometimes;yes;217;no;108;1358;Sometimes;Automobile;Obesity_Type_II
Male;31;187;12887;yes;yes;296;300;Sometimes;yes;128;no;90;1875;Sometimes;Automobile;Obesity_Type_II
Male;25;176;11226;yes;yes;137;300;Sometimes;no;200;no;160;3;Sometimes;Public_Transportation;Obesity_Type_II
Male;25;176;11730;yes;yes;139;300;Sometimes;no;200;no;110;631;Sometimes;Public_Transportation;Obesity_Type_II
Male;41;175;11659;yes;yes;200;283;Sometimes;no;173;no;36;0;Sometimes;Automobile;Obesity_Type_II
Male;28;170;10163;yes;yes;263;100;Sometimes;no;100;no;25;315;Sometimes;Automobile;Obesity_Type_II
Male;23;185;12141;yes;yes;300;260;Sometimes;no;205;no;84;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;23;184;12202;yes;yes;300;253;Sometimes;no;165;no;103;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;24;161;9849;yes;yes;300;212;Sometimes;no;100;no;154;890;no;Public_Transportation;Obesity_Type_II
Male;20;165;10651;yes;yes;287;147;Sometimes;no;166;no;0;1444;no;Public_Transportation;Obesity_Type_II
Male;30;176;11201;yes;yes;187;300;Sometimes;no;202;no;0;614;Sometimes;Automobile;Obesity_Type_II
Male;25;176;11209;yes;yes;111;300;Sometimes;no;200;no;123;2;Sometimes;Automobile;Obesity_Type_II
Male;31;167;10163;yes;yes;291;399;Sometimes;no;100;no;200;0;no;Public_Transportation;Obesity_Type_II
Male;29;167;9866;yes;yes;296;283;Sometimes;no;100;no;200;0;no;Public_Transportation;Obesity_Type_II
Male;31;191;12985;yes;yes;220;300;Sometimes;no;111;no;91;976;Sometimes;Public_Transportation;Obesity_Type_II
Male;30;190;12427;yes;yes;205;300;Sometimes;no;282;no;107;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;32;175;11810;yes;yes;214;300;Sometimes;no;205;no;37;361;Sometimes;Automobile;Obesity_Type_II
Male;37;175;11943;yes;yes;273;300;Sometimes;no;203;no;59;754;Sometimes;Automobile;Obesity_Type_II
Male;22;177;11616;yes;yes;200;300;Sometimes;no;200;no;140;1000;Sometimes;Public_Transportation;Obesity_Type_II
Male;24;179;11610;yes;yes;199;300;Sometimes;no;200;no;97;739;Sometimes;Public_Transportation;Obesity_Type_II
Male;24;183;12086;yes;yes;240;300;Sometimes;no;249;no;200;708;Sometimes;Public_Transportation;Obesity_Type_II
Male;25;183;12100;yes;yes;300;300;Sometimes;no;300;no;111;396;Sometimes;Public_Transportation;Obesity_Type_II
Male;32;178;12120;yes;yes;276;300;Sometimes;no;216;no;43;716;Sometimes;Automobile;Obesity_Type_II
Male;31;177;11836;yes;yes;296;300;Sometimes;no;238;no;61;1875;Sometimes;Automobile;Obesity_Type_II
Male;23;175;11738;yes;yes;162;300;Sometimes;no;200;no;182;632;Sometimes;Public_Transportation;Obesity_Type_II
Male;23;175;11909;yes;yes;163;300;Sometimes;no;200;no;159;864;Sometimes;Public_Transportation;Obesity_Type_II
Male;41;175;10831;yes;yes;232;373;Sometimes;no;100;no;163;0;no;Automobile;Obesity_Type_II
Male;35;173;10367;yes;yes;250;205;Sometimes;no;100;no;175;0;no;Automobile;Obesity_Type_II
Male;22;185;12179;yes;yes;300;227;Sometimes;no;156;no;35;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;22;185;12233;yes;yes;300;222;Sometimes;no;134;no;43;0;Sometimes;Public_Transportation;Obesity_Type_II
Male;24;161;9996;yes;yes;300;142;Sometimes;no;100;no;119;1384;no;Public_Transportation;Obesity_Type_II
Male;20;161;10318;yes;yes;298;111;Sometimes;no;143;no;0;1691;no;Public_Transportation;Obesity_Type_II
Male;29;176;11390;yes;yes;232;300;Sometimes;no;217;no;0;1494;Sometimes;Automobile;Obesity_Type_II
Male;27;176;11229;yes;yes;143;300;Sometimes;no;212;no;49;697;Sometimes;Automobile;Obesity_Type_II
Male;26;179;11543;yes;yes;199;300;Sometimes;no;214;no;112;0;Sometimes;Public_Transportation;Obesity_Type_II
